embedding_row,sample_id,relative_path,split,label_type,flavor_id,flavor_name,donor_sample_id,donor_source_file,extraction_method,empty_slot_file,empty_source_file,box_size,target_side,offset_x,offset_y,seed,image_path
2297,truffle_maple_cream_0098,data/synthetic_slots/v1/dataset/images/validation/truffle_maple_cream/truffle_maple_cream_0098.jpg,validation,occupied,truffle_maple_cream,Maple Cream,IMG_1986_c001,IMG_1986.jpg,manual_polygon,IMG_2023_r01_c01.jpg,IMG_2023.jpg,16,174,34,19,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_maple_cream/truffle_maple_cream_0098.jpg
2298,truffle_maple_cream_0099,data/synthetic_slots/v1/dataset/images/validation/truffle_maple_cream/truffle_maple_cream_0099.jpg,validation,occupied,truffle_maple_cream,Maple Cream,IMG_1986_c001,IMG_1986.jpg,manual_polygon,IMG_2030_r05_c02.jpg,IMG_2030.jpg,30,183,25,15,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_maple_cream/truffle_maple_cream_0099.jpg
2299,truffle_maple_cream_0100,data/synthetic_slots/v1/dataset/images/validation/truffle_maple_cream/truffle_maple_cream_0100.jpg,validation,occupied,truffle_maple_cream,Maple Cream,IMG_1986_c001,IMG_1986.jpg,manual_polygon,IMG_2034_r02_c03.jpg,IMG_2034.jpg,50,156,47,26,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_maple_cream/truffle_maple_cream_0100.jpg
2300,truffle_peanut_butter_caramel_0001,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0001.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2019_r01_c02.jpg,IMG_2019.jpg,6,174,17,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0001.jpg
2301,truffle_peanut_butter_caramel_0002,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0002.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2022_r04_c04.jpg,IMG_2022.jpg,16,176,19,25,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0002.jpg
2302,truffle_peanut_butter_caramel_0003,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0003.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2029_r01_c03.jpg,IMG_2029.jpg,30,146,47,38,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0003.jpg
2303,truffle_peanut_butter_caramel_0004,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0004.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2031_r08_c03.jpg,IMG_2031.jpg,50,169,20,24,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0004.jpg
2304,truffle_peanut_butter_caramel_0005,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0005.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2019_r02_c01.jpg,IMG_2019.jpg,6,179,31,21,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0005.jpg
2305,truffle_peanut_butter_caramel_0006,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0006.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2026_r03_c04.jpg,IMG_2026.jpg,16,178,22,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0006.jpg
2306,truffle_peanut_butter_caramel_0007,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0007.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2027_r05_c02.jpg,IMG_2027.jpg,30,163,23,23,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0007.jpg
2307,truffle_peanut_butter_caramel_0008,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0008.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2033_r06_c05.jpg,IMG_2033.jpg,50,174,26,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0008.jpg
2308,truffle_peanut_butter_caramel_0009,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0009.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2019_r02_c01.jpg,IMG_2019.jpg,6,156,28,42,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0009.jpg
2309,truffle_peanut_butter_caramel_0010,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0010.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2025_r03_c02.jpg,IMG_2025.jpg,16,159,36,23,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0010.jpg
2310,truffle_peanut_butter_caramel_0011,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0011.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2029_r01_c01.jpg,IMG_2029.jpg,30,147,33,41,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0011.jpg
2311,truffle_peanut_butter_caramel_0012,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0012.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2032_r07_c04.jpg,IMG_2032.jpg,50,158,41,26,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0012.jpg
2312,truffle_peanut_butter_caramel_0013,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0013.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2021_r02_c01.jpg,IMG_2021.jpg,6,151,46,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0013.jpg
2313,truffle_peanut_butter_caramel_0014,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0014.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2024_r04_c02.jpg,IMG_2024.jpg,16,177,27,16,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0014.jpg
2314,truffle_peanut_butter_caramel_0015,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0015.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2028_r04_c02.jpg,IMG_2028.jpg,30,162,30,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0015.jpg
2315,truffle_peanut_butter_caramel_0016,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0016.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2032_r10_c03.jpg,IMG_2032.jpg,50,180,22,15,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0016.jpg
2316,truffle_peanut_butter_caramel_0017,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0017.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2021_r02_c02.jpg,IMG_2021.jpg,6,173,31,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0017.jpg
2317,truffle_peanut_butter_caramel_0018,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0018.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2022_r03_c01.jpg,IMG_2022.jpg,16,147,35,41,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0018.jpg
2318,truffle_peanut_butter_caramel_0019,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0019.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2027_r01_c03.jpg,IMG_2027.jpg,30,175,29,21,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0019.jpg
2319,truffle_peanut_butter_caramel_0020,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0020.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2032_r08_c02.jpg,IMG_2032.jpg,50,173,17,33,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0020.jpg
2320,truffle_peanut_butter_caramel_0021,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0021.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2019_r02_c02.jpg,IMG_2019.jpg,6,157,32,35,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0021.jpg
2321,truffle_peanut_butter_caramel_0022,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0022.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2025_r01_c03.jpg,IMG_2025.jpg,16,151,36,29,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0022.jpg
2322,truffle_peanut_butter_caramel_0023,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0023.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2027_r01_c05.jpg,IMG_2027.jpg,30,162,29,37,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0023.jpg
2323,truffle_peanut_butter_caramel_0024,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0024.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2033_r03_c01.jpg,IMG_2033.jpg,50,176,23,26,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0024.jpg
2324,truffle_peanut_butter_caramel_0025,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0025.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2021_r02_c02.jpg,IMG_2021.jpg,6,175,19,18,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0025.jpg
2325,truffle_peanut_butter_caramel_0026,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0026.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2026_r04_c03.jpg,IMG_2026.jpg,16,173,35,28,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0026.jpg
2326,truffle_peanut_butter_caramel_0027,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0027.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2029_r05_c01.jpg,IMG_2029.jpg,30,165,22,28,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0027.jpg
2327,truffle_peanut_butter_caramel_0028,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0028.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2031_r02_c04.jpg,IMG_2031.jpg,50,181,30,23,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0028.jpg
2328,truffle_peanut_butter_caramel_0029,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0029.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2021_r02_c02.jpg,IMG_2021.jpg,6,175,21,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0029.jpg
2329,truffle_peanut_butter_caramel_0030,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0030.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2022_r02_c04.jpg,IMG_2022.jpg,16,174,29,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0030.jpg
2330,truffle_peanut_butter_caramel_0031,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0031.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2027_r01_c04.jpg,IMG_2027.jpg,30,147,37,40,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0031.jpg
2331,truffle_peanut_butter_caramel_0032,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0032.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2032_r05_c01.jpg,IMG_2032.jpg,50,151,38,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0032.jpg
2332,truffle_peanut_butter_caramel_0033,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0033.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2019_r02_c01.jpg,IMG_2019.jpg,6,167,26,22,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0033.jpg
2333,truffle_peanut_butter_caramel_0034,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0034.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2022_r04_c02.jpg,IMG_2022.jpg,16,160,29,23,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0034.jpg
2334,truffle_peanut_butter_caramel_0035,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0035.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2027_r04_c05.jpg,IMG_2027.jpg,30,151,41,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0035.jpg
2335,truffle_peanut_butter_caramel_0036,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0036.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2031_r05_c02.jpg,IMG_2031.jpg,50,167,26,33,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0036.jpg
2336,truffle_peanut_butter_caramel_0037,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0037.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2019_r01_c01.jpg,IMG_2019.jpg,6,172,34,19,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0037.jpg
2337,truffle_peanut_butter_caramel_0038,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0038.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2026_r04_c03.jpg,IMG_2026.jpg,16,160,38,24,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0038.jpg
2338,truffle_peanut_butter_caramel_0039,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0039.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2027_r03_c05.jpg,IMG_2027.jpg,30,183,29,17,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0039.jpg
2339,truffle_peanut_butter_caramel_0040,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0040.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2031_r04_c04.jpg,IMG_2031.jpg,50,155,33,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0040.jpg
2340,truffle_peanut_butter_caramel_0041,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0041.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2021_r03_c01.jpg,IMG_2021.jpg,6,151,39,43,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0041.jpg
2341,truffle_peanut_butter_caramel_0042,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0042.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2024_r02_c01.jpg,IMG_2024.jpg,16,154,43,39,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0042.jpg
2342,truffle_peanut_butter_caramel_0043,data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0043.jpg,train,occupied,truffle_peanut_butter_caramel,Peanut Butter Caramel,IMG_1966_c012,IMG_1966.jpg,expanded_u2net,IMG_2028_r01_c05.jpg,IMG_2028.jpg,30,147,39,43,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_peanut_butter_caramel/truffle_peanut_butter_caramel_0043.jpg
